time,open,high,low,close
1728949860,66098.3,66111.8,66073,66077.6
1728950040,66077.6,66083.4,66054.8,66064.7
1728950220,66064.7,66080.6,66056.6,66075.1
1728950400,66075.1,66122.4,66035,66048.7
1728950580,66048.7,66119.2,66040,66119.2
1728950760,66119.2,66145.2,65969.2,66040.3
1728950940,66040.3,66040.3,65929.3,65937.2
1728951120,65937.2,66000.6,65922.1,65952.4
1728951300,65952.4,66070.2,65931.1,66060.9
1728951480,66060.9,66113.1,66019.2,66098.7
1728951660,66098.7,66244.1,66082.9,66231.7
1728951840,66231.7,66243.8,66182,66218.7
1728952020,66218.7,66322.8,66218.7,66320.1
1728952200,66320.1,66320.1,66089.5,66106.1
1728952380,66106.1,66139.6,66065.2,66131.2
1728952560,66131.2,66136.5,65935.4,65954.8
1728952740,65954.8,65982.3,65918.3,65982.3
1728952920,65982.3,65990,65873.3,65905
1728953100,65905,65977.9,65846.2,65869.1
1728953280,65869.1,65989.3,65849.5,65986.9
1728953460,65986.9,65991.2,65923,65975.6
1728953640,65975.6,65990.5,65941.4,65968.2
1728953820,65968.2,65978.1,65910.8,65916.5
1728954000,65916.5,65959.5,65881.1,65950.5
1728954180,65950.5,65977.3,65912,65939.9
1728954360,65939.9,66003.9,65914.5,65984.5
1728954540,65984.5,65989.4,65899.3,65979
1728954720,65979,65981.6,65949.5,65959.6
1728954900,65959.6,65971.9,65890.1,65890.2
1728955080,65890.2,65890.2,65825.8,65834.3
1728955260,65834.3,65872.8,65816.1,65844.3
1728955440,65844.3,65904.4,65844.2,65860.6
1728955620,65860.6,65911.4,65847.8,65876
1728955800,65876,65884.5,65817.4,65817.4
1728955980,65817.4,65896.4,65817.4,65868.9
1728956160,65868.9,65888.2,65838.1,65870.5
1728956340,65870.5,65870.5,65732.9,65770.2
1728956520,65770.2,65912.2,65770.1,65897.2
1728956700,65897.2,65909,65873.4,65899.9
1728956880,65899.9,65924.7,65879.4,65924.7
1728957060,65924.7,65925.5,65872.8,65878.5
1728957240,65878.5,65913.9,65835.2,65840.1
1728957420,65840.1,65856.4,65826.6,65856.4
1728957600,65856.4,65861.6,65811.9,65818.2
1728957780,65818.2,65854.2,65774.2,65774.2
1728957960,65774.2,65829.9,65720.5,65720.5
1728958140,65720.5,65754,65706.2,65733.5
1728958320,65733.5,65781.9,65731.3,65776.3
1728958500,65776.3,65850.8,65776,65839.5
1728958680,65839.5,65919.5,65830.2,65907.4
1728958860,65907.4,65921.4,65841.3,65867.8
1728959040,65867.8,65867.8,65828.7,65828.7
1728959220,65828.7,65849,65818.7,65818.7
1728959400,65818.7,65837.9,65802.9,65834.9
1728959580,65834.9,65844.4,65771.2,65771.2
1728959760,65771.2,65783.6,65727.7,65727.7
1728959940,65727.7,65758.6,65711.1,65755.2
1728960120,65755.2,65759,65714.1,65732.7
1728960300,65732.7,65755.1,65705.9,65706.1
1728960480,65706.1,65736.5,65691.6,65732.5
1728960660,65732.5,65756.2,65722.6,65756.2
1728960840,65756.2,65756.2,65713.6,65727.7
1728961020,65727.7,65756.3,65727.2,65753.2
1728961200,65753.2,65753.2,65697.4,65697.4
1728961380,65697.4,65703.7,65686.5,65686.5
1728961560,65686.5,65703.4,65680.3,65697.9
1728961740,65697.9,65702.6,65681,65696
1728961920,65696,65732.5,65676.5,65676.5
1728962100,65676.5,65693.3,65663.5,65667.5
1728962280,65667.5,65667.5,65639.4,65641.1
1728962460,65641.1,65661.8,65629.7,65629.8
1728962640,65629.8,65635,65585.2,65623.2
1728962820,65623.2,65650.9,65613.2,65630.6
1728963000,65630.6,65644.9,65568.7,65569.1
1728963180,65569.1,65581.1,65380.1,65439.8
1728963360,65439.8,65448.8,65351.3,65418
1728963540,65418,65518.4,65396.2,65512.7
1728963720,65512.7,65524.2,65482.4,65509.7
1728963900,65509.7,65551.6,65507.1,65543.6
1728964080,65543.6,65544,65510.2,65521
1728964260,65521,65528.3,65408.1,65432.2
1728964440,65432.2,65456.7,65411.7,65425.3
1728964620,65425.3,65434.6,65321.3,65394.8
1728964800,65394.8,65451,65387,65435.2
1728964980,65435.2,65463.9,65383.5,65402.3
1728965160,65402.3,65417.7,65317.2,65351.2
1728965340,65351.2,65485.5,65350.4,65485.5
1728965520,65485.5,65499.3,65477.9,65499.3
1728965700,65499.3,65523.3,65485.7,65502.8
1728965880,65502.8,65607.5,65502.8,65603
1728966060,65603,65635.8,65589.2,65619.1
1728966240,65619.1,65622.1,65591.2,65591.6
1728966420,65591.6,65597.7,65564.7,65581.2
1728966600,65581.2,65593.7,65539.5,65560.8
1728966780,65560.8,65610.4,65557.2,65610.4
1728966960,65610.4,65676.1,65610.4,65669.1
1728967140,65669.1,65686.2,65627.4,65627.4
1728967320,65627.4,65658,65620.4,65652.3
1728967500,65652.3,65652.3,65610.1,65632.8
1728967680,65632.8,65671.5,65624.9,65669.3
1728967860,65669.3,65690.7,65655.3,65662.8
1728968040,65662.8,65662.8,65610.3,65616.2
1728968220,65616.2,65616.2,65559,65598.5
1728968400,65598.5,65603.3,65540.4,65545.8
1728968580,65545.8,65566.5,65510.4,65521.4
1728968760,65521.4,65545.6,65484.7,65484.7
1728968940,65484.7,65490.3,65449.6,65483.8
1728969120,65483.8,65499.9,65377.1,65426.5
1728969300,65426.5,65434.7,65375.7,65434.7
1728969480,65434.7,65474.5,65385.2,65427.5
1728969660,65427.5,65469.1,65424.5,65463.7
1728969840,65463.7,65465.1,65357.3,65371.6
1728970020,65371.6,65432.9,65368.9,65372.7
1728970200,65372.7,65376.5,65230.4,65250.1
1728970380,65250.1,65305.8,65212.8,65285.3
1728970560,65285.3,65340.6,65261.6,65290.9
1728970740,65290.9,65315.3,65257.7,65260.2
1728970920,65260.2,65293.3,65259,65292.8
1728971100,65292.8,65353.3,65292.8,65344.5
1728971280,65344.5,65361.6,65332.6,65333.4
1728971460,65333.4,65381.7,65332.8,65362.6
1728971640,65362.6,65387.2,65332.9,65332.9
1728971820,65332.9,65364.1,65314,65360.3
1728972000,65360.3,65363.3,65311.9,65313.7
1728972180,65313.7,65379,65300.6,65350.9
1728972360,65350.9,65355.5,65283.4,65315.9
1728972540,65315.9,65316,65288.4,65288.4
1728972720,65288.4,65366.4,65278.4,65366.4
1728972900,65366.4,65480.4,65366.4,65449.4
1728973080,65449.4,65526.6,65436.4,65498.5
1728973260,65498.5,65538.5,65496.8,65527.9
1728973440,65527.9,65543.4,65481.7,65481.7
1728973620,65481.7,65490.5,65464.1,65465.4
1728973800,65465.4,65509.8,65465.4,65509.8
1728973980,65509.8,65540.5,65503.8,65537.5
1728974160,65537.5,65537.5,65440.5,65447.6
1728974340,65447.6,65447.6,65406.8,65411.8
1728974520,65411.8,65456.1,65411.8,65428.8
1728974700,65428.8,65432.7,65411.5,65420.8
1728974880,65420.8,65420.8,65378.2,65378.2
1728975060,65378.2,65554.4,65378.2,65547.9
1728975240,65547.9,65589.7,65522.6,65584.2
1728975420,65584.2,65611.9,65556.8,65556.8
1728975600,65556.8,65647.8,65552.6,65644
1728975780,65644,65687.7,65622.1,65682.5
1728975960,65682.5,65738.2,65640.3,65738.2
1728976140,65738.2,65763.7,65709.6,65712.2
1728976320,65712.2,65825.7,65711.9,65785.1
1728976500,65785.1,65795.9,65723.4,65723.4
1728976680,65723.4,65760.8,65698.2,65698.2
1728976860,65698.2,65706,65672.6,65677
1728977040,65677,65719.8,65667.7,65718.5
1728977220,65718.5,65747.1,65716.6,65747
1728977400,65747,65756.7,65693.3,65756.7
1728977580,65756.7,65777.3,65720.2,65738.3
1728977760,65738.3,65798.7,65710.5,65788
1728977940,65788,65843.1,65776.9,65776.9
1728978120,65776.9,65777.5,65730,65745.6
1728978300,65745.6,65745.6,65700.1,65700.1
1728978480,65700.1,65732.8,65700.1,65711.8
1728978660,65711.8,65745.4,65696.6,65744
1728978840,65744,65744,65686,65686
1728979020,65686,65686,65635.1,65650.3
1728979200,65650.3,65735.7,65623,65735.7
1728979380,65735.7,65743.3,65673.5,65686.1
1728979560,65686.1,65705.2,65660.2,65705.2
1728979740,65705.2,65768.5,65680.7,65717.5
1728979920,65717.5,65777.8,65717.5,65764.2
1728980100,65764.2,65774.1,65724.3,65774
1728980280,65774,65800.5,65764.2,65773.5
1728980460,65773.5,65775.9,65718.3,65718.3
1728980640,65718.3,65792,65717.9,65789.1
1728980820,65789.1,65803.7,65772.4,65776.9
1728981000,65776.9,65828.3,65745.1,65813.7
1728981180,65813.7,65825.1,65796.6,65796.6
1728981360,65796.6,65823.5,65787.3,65823.5
1728981540,65823.5,65849.1,65699.1,65704.2
1728981720,65704.2,65749.8,65704.2,65722.5
1728981900,65722.5,65750,65693.7,65739.1
1728982080,65739.1,65739.1,65663.7,65706.9
1728982260,65706.9,65728.2,65692.9,65712.6
1728982440,65712.6,65741.6,65712.6,65741.6
1728982620,65741.6,65751.5,65704.3,65741.2
1728982800,65741.2,65768.1,65705.9,65705.9
1728982980,65705.9,65725.2,65685.2,65718.1
1728983160,65718.1,65719.9,65606.9,65610
1728983340,65610,65636.7,65583.8,65630.9
1728983520,65630.9,65651,65626.5,65642.9
1728983700,65642.9,65703.9,65611.9,65703.9
1728983880,65703.9,65705.2,65648.8,65688.2
1728984060,65688.2,65696.6,65662.2,65693.6
1728984240,65693.6,65693.6,65639.2,65639.2
1728984420,65639.2,65667.3,65632.6,65656.7
1728984600,65656.7,65734.9,65603.1,65731.9
1728984780,65731.9,65757.9,65728.9,65728.9
1728984960,65728.9,65729.9,65670.2,65685
1728985140,65685,65695.1,65638,65638
1728985320,65638,65646.8,65620,65645
1728985500,65645,65683,65645,65671.1
1728985680,65671.1,65725.6,65661.2,65719.4
1728985860,65719.4,65750.1,65691.4,65720.6
1728986040,65720.6,65723.7,65677.9,65682.5
1728986220,65682.5,65682.5,65622,65629.9
1728986400,65629.9,65649.5,65622,65625
1728986580,65625,65683.8,65625,65659.5
1728986760,65659.5,65659.5,65564.9,65572.8
1728986940,65572.8,65693.9,65572.2,65690.1
1728987120,65690.1,65711.2,65688.4,65704
1728987300,65704,65731.1,65684.1,65705.7
1728987480,65705.7,65726.4,65665.1,65713.8
1728987660,65713.8,65731,65693.1,65715.5
1728987840,65715.5,65736.1,65674,65674
1728988020,65674,65743.8,65674,65743.8
1728988200,65743.8,65743.8,65701.6,65716.9
1728988380,65716.9,65725.9,65663.4,65666.5
1728988560,65666.5,65666.5,65632.7,65642.6
1728988740,65642.6,65705.4,65623.2,65696.8
1728988920,65696.8,65713.3,65680.5,65694.5
1728989100,65694.5,65708.8,65661,65661
1728989280,65661,65734.6,65661,65704.6
1728989460,65704.6,65734.3,65684.6,65729.3
1728989640,65729.3,65739.4,65696.1,65698.5
1728989820,65698.5,65698.6,65648.4,65672.5
1728990000,65672.5,65709.3,65648.4,65649.1
1728990180,65649.1,65713.6,65643.2,65660.9
1728990360,65660.9,65683.2,65631.2,65635.5
1728990540,65635.5,65635.5,65522.8,65526.9
1728990720,65526.9,65526.9,65420.4,65467.1
1728990900,65467.1,65484.9,65424,65461.3
1728991080,65461.3,65467.7,65337.6,65454.3
1728991260,65454.3,65523.8,65451.7,65518.7
1728991440,65518.7,65520.3,65393.9,65396.2
1728991620,65396.2,65530.8,65343.5,65528.7
1728991800,65528.7,65655.2,65512.8,65614.5
1728991980,65614.5,65663.2,65593.6,65605.3
1728992160,65605.3,65632.6,65453.4,65453.4
1728992340,65453.4,65586.4,65436,65512.5
1728992520,65512.5,65529.6,65438.8,65525.3
1728992700,65525.3,65559.1,65485.1,65552
1728992880,65552,65587.2,65467.1,65467.4
1728993060,65467.4,65467.4,65354.2,65361.4
1728993240,65361.4,65370,65271.3,65315.5
1728993420,65315.5,65390.3,65291.1,65388.9
1728993600,65388.9,65489.2,65377.3,65478.1
1728993780,65478.1,65500,65435.3,65477.2
1728993960,65477.2,65530.6,65434.3,65530.6
1728994140,65530.6,65530.9,65410.5,65416.4
1728994320,65416.4,65454.5,65390.2,65428.6
1728994500,65428.6,65588.1,65428.6,65557.6
1728994680,65557.6,65645.9,65540,65644.9
1728994860,65644.9,65647.9,65517.8,65524.9
1728995040,65524.9,65585.7,65524.9,65556.7
1728995220,65556.7,65589.7,65556.7,65579.1
1728995400,65579.1,65718.2,65579.1,65711.1
1728995580,65711.1,65799.9,65700.6,65749.2
1728995760,65749.2,65786.4,65699.4,65786.4
1728995940,65786.4,65949.1,65786.4,65899.8
1728996120,65899.8,65904.1,65820.5,65863.1
1728996300,65863.1,65881.6,65780.4,65881.6
1728996480,65881.6,65903.9,65825.9,65870
1728996660,65870,65870.1,65741.9,65774.5
1728996840,65774.5,65811.3,65773.2,65803.7
1728997020,65803.7,65812.6,65744.1,65784.4
1728997200,65784.4,65924.8,65779,65906.9
1728997380,65906.9,65958.8,65862.9,65862.9
1728997560,65862.9,65953.7,65861.2,65920.5
1728997740,65920.5,65943.3,65860.9,65877.2
1728997920,65877.2,65929.5,65877.2,65899.5
1728998100,65899.5,65928.9,65854.2,65913.5
1728998280,65913.5,65923.8,65865.2,65922.4
1728998460,65922.4,65989.9,65910.6,65911.3
1728998640,65911.3,65969.6,65764.4,65800.3
1728998820,65800.3,65924.5,65773,65827.6
1728999000,65827.6,65908.6,65749.3,65883
1728999180,65883,66048.5,65877.5,65987.1
1728999360,65987.1,66112.6,65952.3,66088.7
1728999540,66088.7,66220.9,66086.7,66196.6
1728999720,66196.6,66429.6,66176.6,66426.9
1728999900,66426.9,66696.5,66426.9,66625.6
1729000080,66625.6,66966.1,66597.5,66905.8
1729000260,66905.8,67233.9,66905.7,67210.6
1729000440,67210.6,67489.9,67149.6,67360.9
1729000620,67360.9,67769.4,67352.8,67649.1
1729000800,67649.1,67955,67543.4,67613.8
1729000980,67613.8,67793.7,67473.8,67506
1729001160,67506,67575,67331.7,67521.1
1729001340,67521.1,67585.3,67359.1,67469.1
1729001520,67469.1,67592.1,67330.2,67336.2
1729001700,67336.2,67415.1,66986.4,67240.7
1729001880,67240.7,67289.2,66941.6,66995.9
1729002060,66995.9,67178.6,66834.5,66858.9
1729002240,66858.9,66980.6,66819.4,66888.1
1729002420,66888.1,67128.9,66781.1,66781.1
1729002600,66781.1,66897.4,66699.3,66875.3
1729002780,66875.3,66884.8,66516.7,66588.1
1729002960,66588.1,66588.1,66002,66075.3
1729003140,66075.3,66075.3,65418.5,65511.7
1729003320,65511.7,65822.5,65464.8,65564.9
1729003500,65564.9,65749.2,65152.4,65702.4
1729003680,65702.4,65920,65640.4,65768.1
1729003860,65768.1,65768.1,65521.5,65669.5
1729004040,65669.5,65774.9,65636.8,65636.8
1729004220,65636.8,65713.9,65281.8,65352.2
1729004400,65352.2,65472.3,65187.2,65394.1
1729004580,65394.1,65394.1,65179.4,65183.4
1729004760,65183.4,65204.8,64777.8,64991
1729004940,64991,65214.3,64809.8,65214.3
1729005120,65214.3,65389.7,65165.4,65389.7
1729005300,65389.7,65834.1,65384.6,65709
1729005480,65709,65829.8,65401.3,65481
1729005660,65481,65503.3,65292.7,65410.5
1729005840,65410.5,65536.5,65359.1,65508.7
1729006020,65508.7,65899.8,65486.1,65837.1
1729006200,65837.1,66280.5,65809.1,66011
1729006380,66011,66223.9,66011,66118.8
1729006560,66118.8,66281.9,66031.6,66057.9
1729006740,66057.9,66228.4,65947.5,66115.1
1729006920,66115.1,66192.9,66043.3,66130
1729007100,66130,66221.2,66010.7,66022.7
1729007280,66022.7,66103.4,65918.5,66038.9
1729007460,66038.9,66115.2,65982.4,66028.3
1729007640,66028.3,66054.7,65959.1,65959.1
1729007820,65959.1,66071.5,65915.4,66005.8
1729008000,66005.8,66112.4,65970.2,65993.2
1729008180,65993.2,66134.8,65993.2,66048.9
1729008360,66048.9,66344.8,66040.7,66338.9
1729008540,66338.9,66466.1,66320.4,66432.7
1729008720,66432.7,66448.4,66319.6,66414.1
1729008900,66414.1,66464.8,66340.1,66431
1729009080,66431,66731.7,66410,66715.8
1729009260,66715.8,66730.8,66397.7,66519.4
1729009440,66519.4,66613.7,66463.4,66463.4
1729009620,66463.4,66605.6,66463.2,66598.7
1729009800,66598.7,66730,66548,66715
1729009980,66715,66861,66705.2,66861
1729010160,66861,66946.4,66750.7,66939.3
1729010340,66939.3,67208.1,66922.7,66953.6
1729010520,66953.6,67023.5,66874.4,66935.6
1729010700,66935.6,67020,66885.6,67000.9
1729010880,67000.9,67033.4,66777.1,66785.1
1729011060,66785.1,66936.1,66709.6,66731.8
1729011240,66731.8,66841.8,66656.9,66825.7
1729011420,66825.7,66935.6,66792.7,66856.8
1729011600,66856.8,67050.3,66810.5,67009.8
1729011780,67009.8,67048.7,66844.3,66848.9
1729011960,66848.9,66932.8,66793.2,66914.7
1729012140,66914.7,66923.1,66484.8,66642.4
1729012320,66642.4,66835.7,66572.1,66827.2
1729012500,66827.2,66881.1,66659.8,66674.9
1729012680,66674.9,66774,66659.5,66705.9
1729012860,66705.9,66761.3,66661.3,66695.9
1729013040,66695.9,66703.8,66511.5,66585.4
1729013220,66585.4,66661.5,66536.5,66603.8
1729013400,66603.8,66716.6,66581,66612.3
1729013580,66612.3,66637.8,66513.9,66590.2
1729013760,66590.2,66676.7,66525.5,66655.4
1729013940,66655.4,66893.1,66655.4,66892.8
1729014120,66892.8,67023.7,66892.8,66938.9
1729014300,66938.9,66938.9,66840.9,66902.1
1729014480,66902.1,66966.5,66876,66919.6
1729014660,66919.6,66966.5,66843.9,66916.1
1729014840,66916.1,66969.9,66784.8,66784.8
1729015020,66784.8,66861.3,66747,66791.3
1729015200,66791.3,66949.4,66735.2,66941.6
1729015380,66941.6,67112.1,66941.6,67059.4
1729015560,67059.4,67147.7,67009.6,67009.6
1729015740,67009.6,67019.2,66956.1,66978.4
1729015920,66978.4,67093.1,66963.7,67086.4
1729016100,67086.4,67339.1,67023.1,67218.3
1729016280,67218.3,67368.5,67191.9,67317.3
1729016460,67317.3,67342.9,67256.1,67277.2
1729016640,67277.2,67277.2,67171.7,67197.2
1729016820,67197.2,67197.2,67041.6,67066.8
1729017000,67066.8,67147,67002.9,67003.9
1729017180,67003.9,67016.2,66916.4,66970.5
1729017360,66970.5,67005.5,66924.7,66984.8
1729017540,66984.8,67140.8,66977.3,67108
1729017720,67108,67127.7,67056.1,67127.7
1729017900,67127.7,67149.3,66920.2,67000.5
1729018080,67000.5,67024,66909.1,66955.3
1729018260,66955.3,67028.2,66924.1,66939
1729018440,66939,67002.8,66888.7,66959.3
1729018620,66959.3,67001.5,66880.3,66883.8
1729018800,66883.8,66995.8,66879.2,66995.8
1729018980,66995.8,67038.6,66758.4,66804.5
1729019160,66804.5,66805.1,66567.6,66654.8
1729019340,66654.8,66792.8,66636.9,66740.5
1729019520,66740.5,66894.6,66738.4,66823.6
1729019700,66823.6,66850.6,66697,66704.1
1729019880,66704.1,66808.7,66664.4,66784.3
1729020060,66784.3,66833.5,66761.4,66833.4
1729020240,66833.4,66860.2,66791.4,66791.4
1729020420,66791.4,66829.9,66721.6,66772.7
1729020600,66772.7,66822.3,66697.4,66698.1
1729020780,66698.1,66701.4,66630.5,66644.1
1729020960,66644.1,66722.1,66577,66714.6
1729021140,66714.6,66760.5,66706,66759.1
1729021320,66759.1,66892.2,66751.6,66876.6
1729021500,66876.6,66936.6,66804.1,66848.8
1729021680,66848.8,66932.5,66794,66929.8
1729021860,66929.8,66953.2,66857.8,66937.3
1729022040,66937.3,66998.9,66898.4,66964.3
1729022220,66964.3,66994,66917,66961.3
1729022400,66961.3,66985.1,66871.1,66885.7
1729022580,66885.7,66939,66837.2,66907.7
1729022760,66907.7,66979.5,66855.8,66977.2
1729022940,66977.2,66989.3,66939.2,66948.1
1729023120,66948.1,66959.1,66881.8,66896.6
1729023300,66896.6,66904.2,66800.3,66800.3
1729023480,66800.3,66800.3,66590.9,66637
1729023660,66637,66666.2,66536.4,66536.4
1729023840,66536.4,66805.2,66536.4,66744.4
1729024020,66744.4,66760.8,66653.5,66664.2
1729024200,66664.2,66702.1,66569.4,66569.5
1729024380,66569.5,66604.3,66514,66516.7
1729024560,66516.7,66631.6,66457.6,66565
1729024740,66565,66651.5,66541.3,66638.1
1729024920,66638.1,66667.4,66602.1,66626.5
1729025100,66626.5,66718.4,66626.5,66667.1
1729025280,66667.1,66697.1,66562.4,66568.1
1729025460,66568.1,66662.7,66553.8,66636.1
1729025640,66636.1,66680.6,66606.9,66606.9
1729025820,66606.9,66613.5,66367.8,66467.2
1729026000,66467.2,66511.8,66373,66414.6
1729026180,66414.6,66592.5,66414.6,66570.6
1729026360,66570.6,66592.8,66388.9,66390.3
1729026540,66390.3,66456.2,66342.9,66412.5
1729026720,66412.5,66485.5,66357.2,66380.7
1729026900,66380.7,66407,66312.6,66328.3
1729027080,66328.3,66341.4,66164.3,66181.9
1729027260,66181.9,66334.3,66122,66311.2
1729027440,66311.2,66469.3,66311.2,66463.2
1729027620,66463.2,66505.9,66379.1,66387.4
1729027800,66387.4,66430.3,66284.5,66285.1
1729027980,66285.1,66417,66285.1,66348.4
1729028160,66348.4,66357.4,66147.2,66147.2
1729028340,66147.2,66280.8,66103,66154.6
1729028520,66154.6,66273.5,66154.6,66214.6
1729028700,66214.6,66356.7,66214.6,66356.7
1729028880,66356.7,66359.4,66264.5,66357.6
1729029060,66357.6,66439,66357.6,66407.4
1729029240,66407.4,66457.1,66369.1,66387.4
1729029420,66387.4,66452.7,66387.4,66409.3
1729029600,66409.3,66577,66388.4,66575.1
1729029780,66575.1,66625.3,66417.1,66443.4
1729029960,66443.4,66527.8,66393.4,66406.2
1729030140,66406.2,66581.1,66406.2,66566.9
1729030320,66566.9,66585.8,66514.7,66535.3
1729030500,66535.3,66642.3,66520.9,66637.9
1729030680,66637.9,66728.9,66609.2,66720.2
1729030860,66720.2,66796.6,66719.8,66765.1
1729031040,66765.1,66808.7,66757.9,66786.2
1729031220,66786.2,66808.3,66716.6,66801.8
1729031400,66801.8,66849.7,66777.6,66841
1729031580,66841,66977.9,66840.4,66945.5
