time,open,high,low,close
1728613260,60486.3,60486.3,60430,60433.2
1728613320,60433.2,60452.6,60422.8,60427.4
1728613380,60427.4,60447.6,60424.7,60445.9
1728613440,60445.9,60461.7,60445.9,60456.2
1728613500,60456.2,60461.4,60434.2,60434.2
1728613560,60434.2,60451,60434.2,60443
1728613620,60443,60458.2,60434.5,60448.8
1728613680,60448.8,60452.4,60431.7,60444.5
1728613740,60444.5,60444.5,60436.4,60436.4
1728613800,60436.4,60458.8,60436.4,60457.9
1728613860,60457.9,60467.5,60457.9,60462.7
1728613920,60462.7,60462.8,60446,60446
1728613980,60446,60455.4,60445.4,60452.2
1728614040,60452.2,60453.4,60446.3,60453.3
1728614100,60453.3,60475.2,60453.3,60455.6
1728614160,60455.6,60472,60455.6,60472
1728614220,60472,60478.6,60447,60447
1728614280,60447,60447,60439.1,60439.1
1728614340,60439.1,60451.8,60439.1,60451.8
1728614400,60451.8,60472.7,60449.6,60472.7
1728614460,60472.7,60478.5,60467.5,60475.4
1728614520,60475.4,60475.5,60457.8,60457.8
1728614580,60457.8,60475.8,60457.8,60475.8
1728614640,60475.8,60475.8,60472.6,60472.6
1728614700,60472.6,60480,60472.6,60478.7
1728614760,60478.7,60482.3,60478.7,60482.3
1728614820,60482.3,60497.3,60478.1,60478.1
1728614880,60478.1,60497.4,60473.9,60497
1728614940,60497,60497,60494.2,60496.3
1728615000,60496.3,60538.7,60496.3,60538.7
1728615060,60538.7,60592.9,60536.8,60592.9
1728615120,60592.9,60632.7,60564.7,60564.7
1728615180,60564.7,60575.7,60523.2,60523.2
1728615240,60523.2,60532.7,60519.6,60524.8
1728615300,60524.8,60555.6,60524.5,60554.2
1728615360,60554.2,60554.2,60542.6,60542.6
1728615420,60542.6,60547.6,60540.6,60547.6
1728615480,60547.6,60549.2,60536.1,60536.9
1728615540,60536.9,60538.4,60529.4,60529.4
1728615600,60529.4,60577.1,60529.4,60568.3
1728615660,60568.3,60610,60567.7,60599.1
1728615720,60599.1,60599.2,60572.1,60574.9
1728615780,60574.9,60590.5,60574.9,60582.9
1728615840,60582.9,60583.5,60575.1,60575.1
1728615900,60575.1,60584.1,60575.1,60580.4
1728615960,60580.4,60635.3,60580.4,60635.3
1728616020,60635.3,60649.3,60628.3,60648.6
1728616080,60648.6,60672.1,60643.4,60672
1728616140,60672,60689.7,60667.8,60667.8
1728616200,60667.8,60686.1,60665.8,60672.4
1728616260,60672.4,60672.4,60636.6,60639.7
1728616320,60639.7,60640.3,60628.9,60632.5
1728616380,60632.5,60632.5,60626.3,60626.3
1728616440,60626.3,60630.5,60626.3,60629.9
1728616500,60629.9,60641.7,60611.4,60611.4
1728616560,60611.4,60639.5,60610.2,60618.2
1728616620,60618.2,60618.3,60562.2,60576.6
1728616680,60576.6,60577.8,60560.2,60564.7
1728616740,60564.7,60596.2,60564.7,60592.9
1728616800,60592.9,60597.7,60584.5,60592.1
1728616860,60592.1,60592.2,60584.6,60589.9
1728616920,60589.9,60591.1,60588.7,60590.5
1728616980,60590.5,60636.5,60590.1,60635.6
1728617040,60635.6,60638.9,60610.1,60611.3
1728617100,60611.3,60637.3,60610.8,60613
1728617160,60613,60618.9,60609.3,60609.3
1728617220,60609.3,60638.8,60609.3,60635.3
1728617280,60635.3,60656.5,60634.1,60648.4
1728617340,60648.4,60661.5,60643.4,60661.5
1728617400,60661.5,60661.5,60601.6,60601.6
1728617460,60601.6,60601.6,60587.5,60587.5
1728617520,60587.5,60589.7,60577.8,60586.8
1728617580,60586.8,60593.6,60584.2,60591.7
1728617640,60591.7,60609.8,60591.7,60608.6
1728617700,60608.6,60620.2,60608.6,60614.4
1728617760,60614.4,60628.7,60614.4,60619.2
1728617820,60619.2,60619.2,60605.9,60607.8
1728617880,60607.8,60619.4,60599.4,60619.4
1728617940,60619.4,60620.6,60612.2,60612.2
1728618000,60612.2,60630.2,60611,60630.2
1728618060,60630.2,60661.1,60618.7,60661
1728618120,60661,60669.8,60609.4,60609.4
1728618180,60609.4,60609.4,60586.3,60588.4
1728618240,60588.4,60606.3,60588.4,60606
1728618300,60606,60629.9,60606,60618.9
1728618360,60618.9,60623.7,60604,60611
1728618420,60611,60614.7,60590.2,60614.7
1728618480,60614.7,60651.7,60614.7,60651.7
1728618540,60651.7,60653.5,60651.7,60651.9
1728618600,60651.9,60678.7,60639.6,60657.7
1728618660,60657.7,60667.2,60649.6,60666.7
1728618720,60666.7,60666.7,60638.3,60645.7
1728618780,60645.7,60646.3,60612.2,60612.2
1728618840,60612.2,60621.3,60611.4,60620.6
1728618900,60620.6,60632.2,60620.6,60632.2
1728618960,60632.2,60632.2,60616.9,60616.9
1728619020,60616.9,60627.3,60608.2,60621.3
1728619080,60621.3,60621.3,60603.8,60603.8
1728619140,60603.8,60606.7,60581.7,60581.7
1728619200,60581.7,60598.1,60581.7,60589.3
1728619260,60589.3,60591.4,60570.4,60591.4
1728619320,60591.4,60596.8,60591.4,60594.7
1728619380,60594.7,60625.2,60585.5,60624.4
1728619440,60624.4,60679.2,60624.4,60662.5
1728619500,60662.5,60688.9,60650.4,60688.9
1728619560,60688.9,60696.6,60650.8,60650.8
1728619620,60650.8,60650.8,60625,60625
1728619680,60625,60650.3,60625,60630.2
1728619740,60630.2,60636.1,60622.5,60636.1
1728619800,60636.1,60655.6,60636.1,60653.8
1728619860,60653.8,60653.8,60637.2,60640.3
1728619920,60640.3,60644.7,60624.4,60628
1728619980,60628,60642.3,60628,60642.3
1728620040,60642.3,60643.7,60639.2,60643.6
1728620100,60643.6,60647.4,60599.6,60608.5
1728620160,60608.5,60615,60606.8,60615
1728620220,60615,60615,60606.3,60606.3
1728620280,60606.3,60606.3,60582.9,60582.9
1728620340,60582.9,60621.7,60582.9,60621.7
1728620400,60621.7,60621.7,60621.7,60621.7
1728620460,60621.7,60621.7,60621.7,60621.7
1728620520,60621.7,60621.7,60621.7,60621.7
1728620580,60621.7,60622.3,60621.7,60622.3
1728620640,60622.3,60622.3,60611.3,60622.3
1728620700,60622.3,60622.3,60622.3,60622.3
1728620760,60622.3,60622.3,60610,60614.4
1728620820,60614.4,60614.4,60581.7,60581.7
1728620880,60581.7,60595,60581.6,60595
1728620940,60595,60595.1,60581.5,60581.5
1728621000,60581.5,60622.2,60581.5,60616.5
1728621060,60616.5,60616.5,60583.2,60590.2
1728621120,60590.2,60607.4,60590.2,60600.8
1728621180,60600.8,60601.3,60573.5,60573.5
1728621240,60573.5,60573.5,60562.6,60562.6
1728621300,60562.6,60562.7,60551.1,60562.7
1728621360,60562.7,60569,60555.2,60555.2
1728621420,60555.2,60562.7,60555.2,60562.7
1728621480,60562.7,60564.3,60559.7,60561.8
1728621540,60561.8,60561.8,60556.7,60560
1728621600,60560,60604.3,60560,60602.9
1728621660,60602.9,60603,60595.3,60595.3
1728621720,60595.3,60600.9,60588.1,60588.1
1728621780,60588.1,60593.6,60588.1,60593.1
1728621840,60593.1,60593.1,60588.4,60590.9
1728621900,60590.9,60595.3,60587.3,60587.9
1728621960,60587.9,60603.5,60587.9,60600.5
1728622020,60600.5,60600.5,60595.8,60595.8
1728622080,60595.8,60595.8,60574.5,60581.5
1728622140,60581.5,60593.6,60581.5,60593.6
1728622200,60593.6,60614.6,60593.6,60614.5
1728622260,60614.5,60634,60614.5,60634
1728622320,60634,60652.7,60634,60642.4
1728622380,60642.4,60647.8,60630.2,60633.3
1728622440,60633.3,60633.3,60624.4,60631.4
1728622500,60631.4,60631.4,60631.4,60631.4
1728622560,60631.4,60648,60626.5,60646
1728622620,60646,60646,60646,60646
1728622680,60646,60646.6,60646,60646
1728622740,60646,60682.1,60646,60682.1
1728622800,60682.1,60714,60674.5,60713.9
1728622860,60713.9,60742.1,60713.9,60741.3
1728622920,60741.3,60741.4,60731.2,60736.5
1728622980,60736.5,60740.3,60720.9,60740.3
1728623040,60740.3,60748.3,60717,60721.5
1728623100,60721.5,60732.8,60697.8,60702.9
1728623160,60702.9,60714.7,60702,60710.1
1728623220,60710.1,60718.7,60706.3,60706.3
1728623280,60706.3,60731.5,60701.2,60727.7
1728623340,60727.7,60730.5,60683.6,60689.6
1728623400,60689.6,60692.3,60684.4,60692.3
1728623460,60692.3,60692.3,60688.2,60690.8
1728623520,60690.8,60690.8,60681.5,60681.5
1728623580,60681.5,60684.7,60656.2,60662.2
1728623640,60662.2,60663.3,60638.8,60638.8
1728623700,60638.8,60665.9,60638.8,60665.9
1728623760,60665.9,60704.3,60665.9,60702.8
1728623820,60702.8,60702.8,60685.8,60685.8
1728623880,60685.8,60697.9,60681.1,60685
1728623940,60685,60685,60660.4,60660.4
1728624000,60660.4,60660.4,60634.4,60634.4
1728624060,60634.4,60640.9,60631.4,60636.5
1728624120,60636.5,60638.9,60626.5,60626.5
1728624180,60626.5,60626.5,60603.9,60609.9
1728624240,60609.9,60616,60608.9,60615.5
1728624300,60615.5,60615.5,60599.9,60599.9
1728624360,60599.9,60604,60583.2,60586.4
1728624420,60586.4,60586.4,60567.6,60569.9
1728624480,60569.9,60590.5,60569.9,60590.5
1728624540,60590.5,60594.2,60590.5,60591.8
1728624600,60591.8,60613.7,60591.8,60612.4
1728624660,60612.4,60612.4,60579.8,60583.9
1728624720,60583.9,60604.8,60583.9,60596
1728624780,60596,60604.5,60590.3,60604.5
1728624840,60604.5,60608.2,60604.5,60608.2
1728624900,60608.2,60624.3,60608.2,60614.1
1728624960,60614.1,60614.1,60594.7,60594.9
1728625020,60594.9,60596.1,60594.2,60595.6
1728625080,60595.6,60609.6,60595.6,60604.7
1728625140,60604.7,60613.1,60604.7,60609.7
1728625200,60609.7,60623.9,60609.7,60621.9
1728625260,60621.9,60629.6,60612.4,60614.9
1728625320,60614.9,60615.9,60606.7,60613.4
1728625380,60613.4,60628.8,60613.4,60616.6
1728625440,60616.6,60617.8,60608.5,60608.5
1728625500,60608.5,60608.6,60593.9,60593.9
1728625560,60593.9,60593.9,60565.2,60565.8
1728625620,60565.8,60592.4,60565.8,60590
1728625680,60590,60590,60575.2,60575.2
1728625740,60575.2,60575.2,60569.4,60572.4
1728625800,60572.4,60576.1,60569.6,60576.1
1728625860,60576.1,60592.3,60576.1,60579.1
1728625920,60579.1,60593.9,60579.1,60592
1728625980,60592,60592.8,60583,60590.1
1728626040,60590.1,60594.4,60588.5,60594.4
1728626100,60594.4,60620,60594.4,60619.9
1728626160,60619.9,60644.1,60619.9,60644.1
1728626220,60644.1,60644.1,60637.8,60644.1
1728626280,60644.1,60646,60614.8,60614.8
1728626340,60614.8,60617.2,60570.9,60570.9
1728626400,60570.9,60606.6,60569.4,60603.6
1728626460,60603.6,60608.8,60585,60594.1
1728626520,60594.1,60603.5,60594.1,60603.5
1728626580,60603.5,60605.6,60591.6,60604
1728626640,60604,60605.4,60594.5,60605.4
1728626700,60605.4,60605.4,60601.6,60601.6
1728626760,60601.6,60603.8,60584,60603.8
1728626820,60603.8,60620.7,60586.5,60586.5
1728626880,60586.5,60603.7,60586.5,60603.7
1728626940,60603.7,60603.7,60580.8,60580.8
1728627000,60580.8,60601.5,60580.8,60587.9
1728627060,60587.9,60592.8,60587.9,60590.3
1728627120,60590.3,60602.2,60590.3,60601.9
1728627180,60601.9,60602,60601.9,60601.9
1728627240,60601.9,60601.9,60584.9,60584.9
1728627300,60584.9,60603.5,60584.9,60589.3
1728627360,60589.3,60593.5,60581.6,60581.6
1728627420,60581.6,60596.4,60581.6,60588.2
1728627480,60588.2,60603.8,60582.4,60594.5
1728627540,60594.5,60619.9,60594.5,60612.7
1728627600,60612.7,60620.2,60600.2,60600.8
1728627660,60600.8,60618.2,60587.3,60616.9
1728627720,60616.9,60620,60604,60613.6
1728627780,60613.6,60639.7,60613.6,60639.6
1728627840,60639.6,60645.4,60639.6,60644.7
1728627900,60644.7,60711.2,60644.7,60701.9
1728627960,60701.9,60702.7,60686.8,60692.5
1728628020,60692.5,60714.8,60692.5,60711.3
1728628080,60711.3,60738,60711.3,60722.6
1728628140,60722.6,60722.6,60711.6,60714.8
1728628200,60714.8,60714.8,60697.8,60697.8
1728628260,60697.8,60697.8,60687.5,60693.4
1728628320,60693.4,60697.7,60688.2,60695.6
1728628380,60695.6,60721.7,60695.6,60721.4
1728628440,60721.4,60763.1,60721.4,60757.5
1728628500,60757.5,60821.2,60757.5,60821.2
1728628560,60821.2,60855.4,60811,60834.9
1728628620,60834.9,60834.9,60793.4,60823.5
1728628680,60823.5,60886.4,60823.5,60853.8
1728628740,60853.8,60865.7,60852.3,60859
1728628800,60859,60888,60859,60887.9
1728628860,60887.9,60897.9,60861.5,60896.4
1728628920,60896.4,60896.4,60850.2,60850.2
1728628980,60850.2,60857.8,60842.7,60857.6
1728629040,60857.6,60857.6,60824.7,60842.5
1728629100,60842.5,60842.5,60804.9,60817.3
1728629160,60817.3,60832.4,60808.5,60832.4
1728629220,60832.4,60832.4,60830.1,60830.3
1728629280,60830.3,60846.9,60830.3,60832.5
1728629340,60832.5,60852.2,60819.2,60819.2
1728629400,60819.2,60856.8,60819.2,60856.8
1728629460,60856.8,60856.8,60839.1,60841.2
1728629520,60841.2,60844.4,60804.5,60806.7
1728629580,60806.7,60811.9,60786.5,60786.5
1728629640,60786.5,60805.8,60778.7,60803.4
1728629700,60803.4,60803.4,60780.7,60780.7
1728629760,60780.7,60785.7,60779.7,60781
1728629820,60781,60781.1,60779.7,60779.7
1728629880,60779.7,60779.7,60767.9,60767.9
1728629940,60767.9,60774.6,60765.4,60767.7
1728630000,60767.7,60771.6,60741.3,60753.4
1728630060,60753.4,60785.7,60753.4,60785.7
1728630120,60785.7,60811.8,60782.9,60809.5
1728630180,60809.5,60814,60798.3,60804.5
1728630240,60804.5,60823.1,60804.5,60823.1
1728630300,60823.1,60828.2,60806.9,60810.6
1728630360,60810.6,60810.7,60780.8,60799.3
1728630420,60799.3,60835.4,60799.3,60835.4
1728630480,60835.4,60838.4,60831,60837.7
1728630540,60837.7,60859.4,60837.7,60859.4
1728630600,60859.4,60885.7,60859.4,60871.7
1728630660,60871.7,60871.8,60856.5,60867.2
1728630720,60867.2,60867.2,60820.5,60821
1728630780,60821,60851.8,60820.7,60844.7
1728630840,60844.7,60844.7,60828.8,60833.7
1728630900,60833.7,60837.6,60794.8,60802.4
1728630960,60802.4,60807.8,60788.1,60791.1
1728631020,60791.1,60798.9,60775.4,60775.5
1728631080,60775.5,60798.9,60775.4,60798.9
1728631140,60798.9,60806.8,60794.7,60796.7
1728631200,60796.7,60817,60796.4,60803.7
1728631260,60803.7,60803.7,60783.6,60783.6
1728631320,60783.6,60789.7,60783.6,60786.3
1728631380,60786.3,60798.7,60783.7,60783.7
1728631440,60783.7,60783.7,60762.4,60762.6
1728631500,60762.6,60766.9,60761,60761
1728631560,60761,60790.3,60761,60790.3
1728631620,60790.3,60798.8,60775.8,60775.8
1728631680,60775.8,60775.8,60758.6,60771
1728631740,60771,60777.1,60771,60777.1
1728631800,60777.1,60782.3,60749.3,60760.8
1728631860,60760.8,60760.9,60757.9,60758.8
1728631920,60758.8,60768.1,60758.8,60766.7
1728631980,60766.7,60780.2,60766.7,60769.4
1728632040,60769.4,60769.4,60740.3,60740.3
1728632100,60740.3,60748.1,60739.4,60747.4
1728632160,60747.4,60760.6,60745.6,60755.6
1728632220,60755.6,60773.5,60755.6,60773.5
1728632280,60773.5,60784.4,60770,60784.4
1728632340,60784.4,60791,60765.7,60766.9
1728632400,60766.9,60794.3,60766.9,60794.3
1728632460,60794.3,60794.3,60753.8,60769.4
1728632520,60769.4,60770,60765.1,60770
1728632580,60770,60770,60708.3,60712.3
1728632640,60712.3,60721.4,60712.3,60714.6
1728632700,60714.6,60736.9,60714.6,60736.9
1728632760,60736.9,60737.7,60723.6,60723.6
1728632820,60723.6,60726.3,60690.8,60694.5
1728632880,60694.5,60701.1,60694.5,60701.1
1728632940,60701.1,60701.1,60661.9,60661.9
1728633000,60661.9,60675,60656.4,60673.4
1728633060,60673.4,60673.5,60663.8,60668
1728633120,60668,60673.4,60668,60673.4
1728633180,60673.4,60673.5,60646,60646.4
1728633240,60646.4,60646.9,60646,60646.6
1728633300,60646.6,60659.9,60634.5,60657.5
1728633360,60657.5,60662.9,60657.5,60661.7
1728633420,60661.7,60662.9,60661.7,60662.9
1728633480,60662.9,60662.9,60662.9,60662.9
1728633540,60662.9,60662.9,60646.6,60646.6
1728633600,60646.6,60691.2,60646.6,60687.3
1728633660,60687.3,60702.2,60687.3,60695
1728633720,60695,60713.1,60695,60713.1
1728633780,60713.1,60715.7,60711.1,60711.8
1728633840,60711.8,60717,60699.2,60710.9
1728633900,60710.9,60715.8,60705,60714.2
1728633960,60714.2,60714.8,60713.8,60714.4
1728634020,60714.4,60714.4,60699.7,60699.7
1728634080,60699.7,60712.6,60699.7,60710.5
1728634140,60710.5,60711.4,60701.2,60709.8
1728634200,60709.8,60709.8,60689.7,60693.3
1728634260,60693.3,60693.3,60687.5,60687.5
1728634320,60687.5,60700.4,60687.4,60700.3
1728634380,60700.3,60700.4,60690.9,60690.9
1728634440,60690.9,60691,60687.9,60687.9
1728634500,60687.9,60709.9,60683.3,60709.9
1728634560,60709.9,60749.2,60707.9,60748.8
1728634620,60748.8,60784.1,60748.1,60776.5
1728634680,60776.5,60788.8,60774.6,60778.2
1728634740,60778.2,60778.2,60769.6,60771.5
1728634800,60771.5,60771.5,60746.9,60746.9
1728634860,60746.9,60750.4,60735.8,60735.8
1728634920,60735.8,60747.6,60719.4,60719.4
1728634980,60719.4,60724.4,60719.4,60724.4
1728635040,60724.4,60739.1,60724.4,60737.3
1728635100,60737.3,60737.3,60712.2,60719.3
1728635160,60719.3,60719.4,60709.7,60710.9
1728635220,60710.9,60711,60710.9,60710.9
1728635280,60710.9,60710.9,60697.1,60697.1
1728635340,60697.1,60701.3,60697.1,60699.2
1728635400,60699.2,60704.8,60698.2,60699.9
1728635460,60699.9,60707.4,60699.9,60704.8
1728635520,60704.8,60709.6,60703.1,60709.6
1728635580,60709.6,60709.9,60704.5,60706.3
1728635640,60706.3,60706.3,60685.3,60685.3
1728635700,60685.3,60695.7,60677.2,60695.7
1728635760,60695.7,60702.6,60695.7,60702.6
1728635820,60702.6,60702.6,60676.8,60676.8
1728635880,60676.8,60676.8,60670.1,60670.1
1728635940,60670.1,60670.3,60654.8,60654.8
1728636000,60654.8,60654.9,60636.1,60636.1
1728636060,60636.1,60645.3,60630.9,60633.8
1728636120,60633.8,60652.3,60632.3,60652.3
1728636180,60652.3,60662.2,60640.3,60662.2
1728636240,60662.2,60664.3,60651.4,60664.3
1728636300,60664.3,60664.3,60656.3,60657.8
1728636360,60657.8,60658.5,60656.3,60658.5
1728636420,60658.5,60696.9,60658.5,60691
1728636480,60691,60692.4,60689.7,60689.7
1728636540,60689.7,60689.7,60659.2,60659.2
1728636600,60659.2,60662.9,60650.4,60662.3
1728636660,60662.3,60662.4,60645.5,60647
1728636720,60647,60669.8,60647,60669.8
1728636780,60669.8,60670.4,60664.3,60670.4
1728636840,60670.4,60680.6,60667.4,60667.4
1728636900,60667.4,60683.4,60667.4,60671.3
1728636960,60671.3,60671.3,60665.6,60668
1728637020,60668,60674.1,60662.7,60672.5
1728637080,60672.5,60675.2,60671.4,60671.5
1728637140,60671.5,60671.5,60643,60643.2
1728637200,60643.2,60661.5,60629.2,60660
1728637260,60660,60683.6,60660,60683.6
1728637320,60683.6,60707.5,60683.6,60707.5
1728637380,60707.5,60709.4,60694.7,60707.6
1728637440,60707.6,60707.6,60681.4,60687
1728637500,60687,60688.5,60682.6,60687.3
1728637560,60687.3,60705.5,60687.3,60705.5
1728637620,60705.5,60708.7,60704.2,60705.4
1728637680,60705.4,60730.1,60705.4,60730.1
1728637740,60730.1,60744.3,60730.1,60744.3
1728637800,60744.3,60751.8,60742.5,60750.7
1728637860,60750.7,60775.5,60750.7,60771.2
1728637920,60771.2,60785.2,60759.4,60780.1
1728637980,60780.1,60793.3,60779,60793.3
1728638040,60793.3,60881.5,60793.3,60881.5
1728638100,60881.5,60955.6,60867.7,60945.6
1728638160,60945.6,60965.6,60907.9,60911.8
1728638220,60911.8,60923.6,60908.2,60923.6
1728638280,60923.6,60923.6,60852.1,60858.6
1728638340,60858.6,60872.6,60830.8,60864.5
1728638400,60864.5,60864.5,60840.6,60840.6
1728638460,60840.6,60864.6,60840.6,60864.6
1728638520,60864.6,60865.9,60832.3,60838.8
1728638580,60838.8,60838.8,60819.7,60822.1
1728638640,60822.1,60825.7,60822.1,60825.7
1728638700,60825.7,60825.7,60810.3,60813.5
1728638760,60813.5,60844.9,60813.5,60843.6
1728638820,60843.6,60849,60822.7,60822.7
1728638880,60822.7,60822.7,60808.7,60812.3
1728638940,60812.3,60812.3,60810.3,60810.5
1728639000,60810.5,60813.3,60810.5,60813.3
1728639060,60813.3,60861,60813.3,60860
1728639120,60860,60871.4,60827.1,60852.5
1728639180,60852.5,60857.9,60844.2,60849.9
1728639240,60849.9,60856.3,60835.5,60835.5
1728639300,60835.5,60835.6,60830.2,60830.2
1728639360,60830.2,60835.6,60810.1,60810.1
1728639420,60810.1,60810.1,60800.4,60800.4
1728639480,60800.4,60811.1,60800.4,60811.1
1728639540,60811.1,60811.2,60799,60803.6
1728639600,60803.6,60835,60803.6,60818.7
1728639660,60818.7,60818.7,60818.7,60818.7
1728639720,60818.7,60818.8,60818.7,60818.7
1728639780,60818.7,60838.6,60818.7,60831.7
1728639840,60831.7,60842.1,60831.7,60840.8
1728639900,60840.8,60879,60840.8,60879
1728639960,60879,60884.5,60864,60865.3
1728640020,60865.3,60902.1,60861.9,60900.5
1728640080,60900.5,60904.8,60900.5,60901.2
1728640140,60901.2,60904.8,60900.6,60904.8
1728640200,60904.8,60957.2,60904.8,60955.3
1728640260,60955.3,61008.3,60955.3,61005.1
1728640320,61005.1,61012,60984.5,61012
1728640380,61012,61090.2,61006.1,61080.2
1728640440,61080.2,61080.5,61041.9,61056.1
1728640500,61056.1,61057,61005.2,61053
1728640560,61053,61053,60991.5,61004.4
1728640620,61004.4,61054,61004.4,61039.5
1728640680,61039.5,61055.6,61032.2,61047.4
1728640740,61047.4,61062.5,61041.1,61054.9
1728640800,61054.9,61094.3,61045.8,61085.3
1728640860,61085.3,61109.9,61084.5,61104.1
1728640920,61104.1,61122.8,61094.5,61116.8
1728640980,61116.8,61133,61110.7,61124.4
1728641040,61124.4,61164.2,61124.4,61164.2
1728641100,61164.2,61195.4,61156,61195.4
1728641160,61195.4,61199.9,61153.8,61159.6
1728641220,61159.6,61164.4,61117.7,61124.9
1728641280,61124.9,61155,61106.8,61148.7
1728641340,61148.7,61148.7,61088.5,61091.8
1728641400,61091.8,61142.4,61090.5,61130
1728641460,61130,61130,61078.6,61078.7
1728641520,61078.7,61089.2,61056.6,61089.2
1728641580,61089.2,61092.5,61078.3,61078.3
1728641640,61078.3,61078.3,61058.1,61068.7
1728641700,61068.7,61090.8,61068.1,61090.8
1728641760,61090.8,61132.4,61086.5,61118.6
1728641820,61118.6,61159.7,61118.6,61159.7
1728641880,61159.7,61216.2,61154.3,61215.7
1728641940,61215.7,61219.7,61182.5,61192.5
1728642000,61192.5,61201.9,61158,61158
1728642060,61158,61162.8,61134.3,61148.1
1728642120,61148.1,61150,61131.7,61147.9
1728642180,61147.9,61161.2,61080.3,61090.9
1728642240,61090.9,61093.9,61066.7,61086.8
1728642300,61086.8,61087.8,61059.6,61063.1
1728642360,61063.1,61063.1,61034.1,61043.3
1728642420,61043.3,61051.2,61008.2,61019.6
1728642480,61019.6,61019.6,60990,60999.3
1728642540,60999.3,60999.3,60989.8,60994.2
1728642600,60994.2,61025.1,60993.4,61001.4
1728642660,61001.4,61001.4,60983.9,60993.6
1728642720,60993.6,60997.7,60971.2,60971.2
1728642780,60971.2,61018.2,60971.2,61013.5
1728642840,61013.5,61031.6,61013.5,61026.9
1728642900,61026.9,61058.6,61026.8,61042
1728642960,61042,61076,61042,61070.8
1728643020,61070.8,61088.1,61050.3,61050.3
1728643080,61050.3,61050.3,61023.9,61031.2
1728643140,61031.2,61031.2,61009.5,61015.9
1728643200,61015.9,61035.2,61015.6,61034.6
1728643260,61034.6,61046.3,61032,61032.1
1728643320,61032.1,61070.6,61023.7,61060.2
1728643380,61060.2,61062.8,61035.6,61035.6
1728643440,61035.6,61035.6,61005,61005
1728643500,61005,61014.9,60989.2,61014.3
1728643560,61014.3,61048.2,61014.3,61042.5
1728643620,61042.5,61065.7,61041.5,61041.9
1728643680,61041.9,61057.2,61024.9,61028
1728643740,61028,61043.9,61027.8,61041.9
1728643800,61041.9,61041.9,61008.3,61025.4
1728643860,61025.4,61029.5,61004.5,61010.2
1728643920,61010.2,61059.7,61010.2,61059.7
1728643980,61059.7,61106.2,61053.5,61101.4
1728644040,61101.4,61106.3,61094.2,61106.3
1728644100,61106.3,61130.1,61106.3,61125.4
1728644160,61125.4,61146.8,61117.1,61146.7
1728644220,61146.7,61147.9,61134.1,61146.9
1728644280,61146.9,61160.5,61138.3,61142.4
1728644340,61142.4,61142.4,61128.3,61130.4
1728644400,61130.4,61162.1,61122.2,61125.4
1728644460,61125.4,61144.8,61124.7,61140.2
1728644520,61140.2,61143.8,61128.1,61129.2
1728644580,61129.2,61135.1,61129.2,61131.7
1728644640,61131.7,61135.1,61119.3,61119.3
1728644700,61119.3,61119.3,61092.2,61092.2
1728644760,61092.2,61102.9,61083.2,61083.2
