timestamp,open,high,low,close,volume
2022-01-20 04:00:00+00:00,41942.16,42146.86,41785.1,42052.46,7.872273
2022-01-20 08:00:00+00:00,42053.01,42221.27,41819.68,42139.49,7.063191
2022-01-20 12:00:00+00:00,42122.48,43450.26,41931.66,43293.39,62.723874
2022-01-20 16:00:00+00:00,43312.15,43505.05,42831.84,42907.52,50.840204
2022-01-20 20:00:00+00:00,42907.52,42972.05,40564.54,40690.58,101.933648
2022-01-21 00:00:00+00:00,40675.63,41093.77,38255.74,38464.35,151.400834
2022-01-21 04:00:00+00:00,38448.7,39166.93,38448.7,39130.92,56.247065
2022-01-21 08:00:00+00:00,39120.92,39279.94,38682.95,38880.04,25.458106
2022-01-21 12:00:00+00:00,38903.98,39030.43,37706.69,38849.32,121.282145
2022-01-21 16:00:00+00:00,38866.64,39057.23,37857.95,37954.55,115.0103
2022-01-21 20:00:00+00:00,37967.73,38508.49,35450.11,36474.82,350.844053
2022-01-22 00:00:00+00:00,36445.31,36832.05,36021.78,36327.51,82.184491
2022-01-22 04:00:00+00:00,36326.15,36415.32,35120.91,35401.23,68.511323
2022-01-22 08:00:00+00:00,35412.62,35907.25,34026.25,35404.0,195.941464
2022-01-22 12:00:00+00:00,35414.86,36164.69,34815.42,34843.01,78.541479
2022-01-22 16:00:00+00:00,34847.7,35486.77,34273.07,34521.19,100.789225
2022-01-22 20:00:00+00:00,34535.04,35707.24,34433.32,35072.22,123.485971
2022-01-23 00:00:00+00:00,35083.42,35519.94,34809.54,35067.91,26.52272
2022-01-23 04:00:00+00:00,35061.61,35764.26,34937.64,35595.56,42.73116
2022-01-23 08:00:00+00:00,35578.9,36145.34,35366.48,35686.43,74.422618
2022-01-23 12:00:00+00:00,35672.78,36066.5,35066.27,35317.61,71.245908
2022-01-23 16:00:00+00:00,35293.44,35441.59,34613.26,34793.43,42.705308
2022-01-23 20:00:00+00:00,34763.72,36500.0,34715.79,36264.17,65.513902
2022-01-24 00:00:00+00:00,36254.02,36259.51,35175.89,35357.83,33.09083
2022-01-24 04:00:00+00:00,35365.36,35470.61,34815.92,34878.07,38.592996
2022-01-24 08:00:00+00:00,34904.47,35555.55,33033.95,33695.53,260.802758
2022-01-24 12:00:00+00:00,33702.49,34358.01,32946.64,34227.39,285.082697
2022-01-24 16:00:00+00:00,34228.28,36432.49,33812.13,36099.64,158.170991
2022-01-24 20:00:00+00:00,36064.31,37529.16,35973.01,36638.61,73.152355
2022-01-25 00:00:00+00:00,36674.79,36688.17,35970.01,36450.44,22.189195
2022-01-25 04:00:00+00:00,36461.83,36488.66,35698.66,36080.21,17.101018
2022-01-25 08:00:00+00:00,36032.15,36781.14,36020.91,36430.58,22.901458
2022-01-25 12:00:00+00:00,36417.12,37146.12,35986.39,36506.53,28.153719
2022-01-25 16:00:00+00:00,36590.74,37534.02,36544.25,37172.24,52.436299
2022-01-25 20:00:00+00:00,37069.25,37104.68,36425.09,36944.5,23.9382
2022-01-26 00:00:00+00:00,36970.03,37504.13,36561.64,37400.0,27.573964
2022-01-26 04:00:00+00:00,37400.65,37971.2,37160.15,37350.98,25.20006
2022-01-26 08:00:00+00:00,37350.99,38273.09,37344.32,38055.22,43.252086
2022-01-26 12:00:00+00:00,38077.7,38500.0,37605.04,37965.38,30.76817
2022-01-26 16:00:00+00:00,37940.14,38899.87,37426.85,37560.58,90.901598
2022-01-26 20:00:00+00:00,37556.95,37565.88,36263.62,36806.1,43.141694
2022-01-27 00:00:00+00:00,36721.62,37068.61,35521.43,35743.85,41.713668
2022-01-27 04:00:00+00:00,35736.98,36291.65,35707.59,36173.52,28.987124
2022-01-27 08:00:00+00:00,36169.22,36793.47,35839.67,36633.06,19.021289
2022-01-27 12:00:00+00:00,36740.55,37209.51,36493.79,36662.76,26.179923
2022-01-27 16:00:00+00:00,36649.64,36768.54,35899.6,36253.97,40.287619
2022-01-27 20:00:00+00:00,36234.18,37222.22,35546.25,37189.32,38.614828
2022-01-28 00:00:00+00:00,37166.12,37456.25,36633.96,37303.08,26.570458
2022-01-28 04:00:00+00:00,37410.65,37494.56,36794.93,36794.93,14.978158
2022-01-28 08:00:00+00:00,36801.29,36844.62,36324.3,36418.35,6.319357
2022-01-28 12:00:00+00:00,36461.98,37310.43,36173.91,37207.78,25.062913
2022-01-28 16:00:00+00:00,37191.03,37387.6,36776.8,37233.39,15.822899
2022-01-28 20:00:00+00:00,37233.39,38000.0,37158.26,37745.25,28.976313
2022-01-29 00:00:00+00:00,37743.43,37983.6,37465.62,37738.69,16.075709
2022-01-29 04:00:00+00:00,37746.41,37929.45,37601.04,37843.12,14.440893
2022-01-29 08:00:00+00:00,37848.06,37921.9,37589.52,37713.7,6.600795
2022-01-29 12:00:00+00:00,37718.92,38193.04,37304.95,37549.05,45.96547
2022-01-29 16:00:00+00:00,37586.74,37956.36,37330.04,37857.4,28.586719
2022-01-29 20:00:00+00:00,37865.87,38710.64,37834.91,38155.0,54.751941
2022-01-30 00:00:00+00:00,38161.39,38274.95,37753.72,37916.99,33.521075
2022-01-30 04:00:00+00:00,37947.57,38298.8,37929.91,38241.08,22.096802
2022-01-30 08:00:00+00:00,38241.08,38367.74,37825.31,38115.27,20.307247
2022-01-30 12:00:00+00:00,38115.27,38160.08,37732.66,37962.38,8.766549
2022-01-30 16:00:00+00:00,37957.98,38065.96,37454.07,37520.68,13.009299
2022-01-30 20:00:00+00:00,37521.93,38233.83,37346.43,37917.6,25.375025
2022-01-31 00:00:00+00:00,37937.51,37953.24,36633.56,37037.86,57.082468
2022-01-31 04:00:00+00:00,37031.21,37189.32,36814.77,37099.81,7.811398
2022-01-31 08:00:00+00:00,37123.11,37362.74,36904.13,37275.43,10.9584
2022-01-31 12:00:00+00:00,37342.84,37889.26,36820.03,37710.33,44.905252
2022-01-31 16:00:00+00:00,37715.71,38731.81,37695.06,38430.76,91.315156
2022-01-31 20:00:00+00:00,38430.76,38717.39,38255.32,38477.61,20.868346
2022-02-01 00:00:00+00:00,38471.0,38653.23,38176.03,38609.17,14.548205
2022-02-01 04:00:00+00:00,38594.49,38620.42,38253.89,38450.55,22.893458
2022-02-01 08:00:00+00:00,38418.02,39095.3,38011.11,38417.86,93.889491
2022-02-01 12:00:00+00:00,38417.86,39013.59,38186.41,38623.91,81.053148
2022-02-01 16:00:00+00:00,38651.88,39290.74,38342.04,38386.36,59.080838
2022-02-01 20:00:00+00:00,38375.84,38891.91,38375.84,38694.4,22.808791
2022-02-02 00:00:00+00:00,38721.1,38857.95,38385.1,38564.45,22.729708
2022-02-02 04:00:00+00:00,38551.72,38551.72,38202.5,38289.41,22.706904
2022-02-02 08:00:00+00:00,38278.21,38591.17,38236.72,38531.59,13.098037
2022-02-02 12:00:00+00:00,38485.84,38749.81,37366.61,37430.4,62.676755
2022-02-02 16:00:00+00:00,37411.64,37664.0,37080.7,37576.27,34.999941
2022-02-02 20:00:00+00:00,37581.88,37649.44,36596.2,36907.94,45.83724
2022-02-03 00:00:00+00:00,36901.29,37030.0,36732.58,36825.33,17.981745
2022-02-03 04:00:00+00:00,36821.91,37083.68,36788.97,37045.6,15.959675
2022-02-03 08:00:00+00:00,37038.31,37107.75,36283.57,36768.91,45.368285
2022-02-03 12:00:00+00:00,36768.92,36969.61,36256.76,36895.36,49.363909
2022-02-03 16:00:00+00:00,36919.47,37107.75,36457.44,36565.75,52.590764
2022-02-03 20:00:00+00:00,36594.71,37354.27,36268.56,37296.17,46.471635
2022-02-04 00:00:00+00:00,37333.73,37447.93,37039.57,37321.26,16.600983
2022-02-04 04:00:00+00:00,37323.68,38201.68,37250.87,37847.35,52.229848
2022-02-04 08:00:00+00:00,37921.77,38235.0,37803.54,37814.42,38.083392
2022-02-04 12:00:00+00:00,37856.3,39816.5,37296.66,39485.47,140.828765
2022-02-04 16:00:00+00:00,39485.47,40864.91,39469.44,40721.54,159.22284
2022-02-04 20:00:00+00:00,40738.78,41786.18,40352.75,41578.7,71.82023
2022-02-05 00:00:00+00:00,41578.72,41913.84,41179.25,41444.56,57.934755
2022-02-05 04:00:00+00:00,41475.46,41736.69,41374.15,41384.25,16.987916
2022-02-05 08:00:00+00:00,41386.04,41660.45,41180.63,41433.16,29.161011
2022-02-05 12:00:00+00:00,41445.4,41894.2,41333.21,41768.12,33.057447
2022-02-05 16:00:00+00:00,41765.9,41850.78,40938.83,41532.59,23.687891
2022-02-05 20:00:00+00:00,41595.39,41763.45,41347.97,41413.49,21.679602
2022-02-06 00:00:00+00:00,41450.64,41635.44,41347.97,41451.06,7.683851
2022-02-06 04:00:00+00:00,41464.86,41721.04,41323.55,41632.53,12.104796
2022-02-06 08:00:00+00:00,41618.57,41698.26,41492.97,41533.76,6.189303
2022-02-06 12:00:00+00:00,41536.46,42171.19,41125.74,41499.44,57.303656
2022-02-06 16:00:00+00:00,41521.03,41738.0,41434.88,41697.31,15.151733
2022-02-06 20:00:00+00:00,41721.86,42668.93,41500.61,42412.6,58.521516
2022-02-07 00:00:00+00:00,42407.23,42939.98,41652.86,42825.81,76.584726
2022-02-07 04:00:00+00:00,42827.26,43006.03,42556.93,42755.85,31.864706
2022-02-07 08:00:00+00:00,42698.32,42765.62,42240.98,42732.22,22.068051
2022-02-07 12:00:00+00:00,42741.37,43898.63,42496.32,43798.88,62.233391
2022-02-07 16:00:00+00:00,43846.5,44502.93,43499.99,44241.94,111.051319
2022-02-07 20:00:00+00:00,44239.33,44428.47,43754.18,43822.1,39.679967
2022-02-08 00:00:00+00:00,43854.64,44186.44,43563.16,44183.43,21.656008
2022-02-08 04:00:00+00:00,44185.43,45483.41,44087.77,44872.17,76.98379
2022-02-08 08:00:00+00:00,44861.18,44874.53,43542.49,43993.74,83.219606
2022-02-08 12:00:00+00:00,43959.88,43964.38,42885.91,43465.0,127.349215
2022-02-08 16:00:00+00:00,43429.69,43677.96,42673.45,43024.87,69.358322
2022-02-08 20:00:00+00:00,42989.68,44398.89,42946.8,44027.06,80.176796
2022-02-09 00:00:00+00:00,44081.06,44324.85,43144.79,43329.58,45.140351
2022-02-09 04:00:00+00:00,43353.4,43908.05,43136.03,43908.05,18.66296
2022-02-09 08:00:00+00:00,43853.74,43925.52,43192.54,43709.26,35.653814
2022-02-09 12:00:00+00:00,43720.06,44442.0,43647.14,43824.23,61.944443
2022-02-09 16:00:00+00:00,43898.78,44703.82,43634.07,44476.84,52.935142
2022-02-09 20:00:00+00:00,44478.73,44803.47,44239.13,44382.13,51.762248
2022-02-10 00:00:00+00:00,44393.58,44393.58,43580.81,43777.97,47.240867
2022-02-10 04:00:00+00:00,43794.36,44131.74,43585.86,44090.56,26.634872
2022-02-10 08:00:00+00:00,44092.04,45164.42,44056.17,44813.27,55.750194
2022-02-10 12:00:00+00:00,44837.14,45659.75,43182.61,44934.18,316.335193
2022-02-10 16:00:00+00:00,44947.19,45827.12,44355.02,44373.55,205.555484
2022-02-10 20:00:00+00:00,44350.56,44602.27,43347.0,43489.69,48.463739
2022-02-11 00:00:00+00:00,43468.76,43825.06,42604.33,43346.44,107.741881
2022-02-11 04:00:00+00:00,43346.35,43405.8,42829.2,43348.61,24.769284
2022-02-11 08:00:00+00:00,43361.38,43602.86,42883.53,43343.85,19.733665
2022-02-11 12:00:00+00:00,43358.98,43916.66,43255.24,43672.75,36.700091
2022-02-11 16:00:00+00:00,43708.73,43737.53,42040.84,42687.33,99.042168
2022-02-11 20:00:00+00:00,42749.68,42852.24,41946.24,42398.13,63.89126
2022-02-12 00:00:00+00:00,42366.25,42488.54,42166.39,42282.37,12.574656
2022-02-12 04:00:00+00:00,42301.01,42420.38,41759.2,42107.41,23.945401
2022-02-12 08:00:00+00:00,42128.01,42435.1,41893.7,42411.49,29.35184
2022-02-12 12:00:00+00:00,42398.01,42433.02,41806.15,42093.09,15.614312
2022-02-12 16:00:00+00:00,42166.66,43000.25,42000.0,42654.59,27.919806
2022-02-12 20:00:00+00:00,42674.09,42751.73,41714.68,42252.67,69.318363
2022-02-13 00:00:00+00:00,42236.48,42500.25,42066.91,42258.64,11.055665
2022-02-13 04:00:00+00:00,42232.56,42464.34,42120.4,42405.75,5.292245
2022-02-13 08:00:00+00:00,42419.75,42649.06,42241.42,42474.24,10.200803
2022-02-13 12:00:00+00:00,42459.43,42753.36,42192.53,42552.35,21.833862
2022-02-13 16:00:00+00:00,42549.98,42564.91,41873.25,42040.9,43.675025
2022-02-13 20:00:00+00:00,42040.9,42499.99,42020.08,42032.23,8.403791
2022-02-14 00:00:00+00:00,42087.0,42173.71,41563.49,41905.12,36.299467
2022-02-14 04:00:00+00:00,41906.14,42371.51,41730.9,42287.65,20.222583
2022-02-14 08:00:00+00:00,42329.27,42411.11,41931.61,42119.85,23.528475
2022-02-14 12:00:00+00:00,42094.89,42828.12,41972.59,42595.08,36.424721
2022-02-14 16:00:00+00:00,42575.99,42837.67,41812.57,42124.4,56.625702
2022-02-14 20:00:00+00:00,42130.63,42797.87,41992.24,42541.22,33.395889
2022-02-15 00:00:00+00:00,42558.44,43677.96,42446.68,43580.52,83.636563
2022-02-15 04:00:00+00:00,43580.49,43785.22,43395.94,43691.65,22.197736
2022-02-15 08:00:00+00:00,43691.65,44428.9,43628.94,44258.52,56.06808
2022-02-15 12:00:00+00:00,44235.77,44516.81,44032.87,44203.56,30.913194
2022-02-15 16:00:00+00:00,44207.12,44231.87,43856.82,43991.97,17.283001
2022-02-15 20:00:00+00:00,43991.97,44742.18,43949.41,44536.2,25.633042
2022-02-16 00:00:00+00:00,44561.6,44561.6,43898.98,43987.12,21.196433
2022-02-16 04:00:00+00:00,43982.0,44186.44,43685.51,44176.5,17.528842
2022-02-16 08:00:00+00:00,44173.23,44325.09,43889.01,44195.98,10.540629
2022-02-16 12:00:00+00:00,44171.48,44178.67,43318.04,43573.98,33.518696
2022-02-16 16:00:00+00:00,43593.06,44346.99,43363.64,44233.54,36.443325
2022-02-16 20:00:00+00:00,44235.13,44364.97,43848.26,43892.43,11.492256
2022-02-17 00:00:00+00:00,43865.89,44157.76,43585.86,43585.86,13.847828
2022-02-17 04:00:00+00:00,43580.84,43939.46,43358.78,43899.97,12.134754
2022-02-17 08:00:00+00:00,43930.56,44016.94,42925.9,43191.16,37.363221
2022-02-17 12:00:00+00:00,43189.39,43355.18,41700.59,41908.8,100.610903
2022-02-17 16:00:00+00:00,41906.52,42135.02,40750.0,41203.71,133.532135
2022-02-17 20:00:00+00:00,41163.35,41163.35,40071.06,40564.25,61.542993
2022-02-18 00:00:00+00:00,40481.43,40927.77,40302.01,40693.21,20.652236
2022-02-18 04:00:00+00:00,40731.65,40770.35,40500.0,40634.31,11.993932
2022-02-18 08:00:00+00:00,40669.88,40994.37,40100.0,40181.72,26.919036
2022-02-18 12:00:00+00:00,40198.0,40777.43,39638.63,39836.82,118.915332
2022-02-18 16:00:00+00:00,39836.82,40425.84,39454.86,40212.89,93.077687
2022-02-18 20:00:00+00:00,40229.52,40272.33,39743.73,40010.25,10.614406
2022-02-19 00:00:00+00:00,39983.62,40301.97,39981.33,40146.42,7.887941
2022-02-19 04:00:00+00:00,40146.79,40446.06,40094.07,40261.26,10.294127
2022-02-19 08:00:00+00:00,40280.27,40303.52,39668.35,39818.41,16.407221
2022-02-19 12:00:00+00:00,39846.52,40058.83,39650.23,39998.71,5.409197
2022-02-19 16:00:00+00:00,39986.86,40343.85,39861.08,39974.55,11.35678
2022-02-19 20:00:00+00:00,39967.81,40145.0,39806.06,40119.04,3.55075
2022-02-20 00:00:00+00:00,40099.81,40103.58,39715.77,39795.18,7.065603
2022-02-20 04:00:00+00:00,39820.43,39824.84,38583.79,38804.94,90.264693
2022-02-20 08:00:00+00:00,38786.18,38842.61,37988.68,38342.33,38.786449
2022-02-20 12:00:00+00:00,38342.33,38601.6,38037.54,38344.74,10.30561
2022-02-20 16:00:00+00:00,38313.29,38498.44,38179.79,38368.78,9.988567
2022-02-20 20:00:00+00:00,38404.22,38962.52,38051.08,38339.8,25.559666
2022-02-21 00:00:00+00:00,38427.93,39386.8,38200.0,38937.86,46.163487
2022-02-21 04:00:00+00:00,38918.36,39477.48,38918.36,39278.87,35.673454
2022-02-21 08:00:00+00:00,39287.71,39356.38,37357.89,37581.8,54.339102
2022-02-21 12:00:00+00:00,37545.91,39279.94,37205.15,38925.11,134.951154
2022-02-21 16:00:00+00:00,38887.75,38897.36,37551.86,38132.73,116.361908
2022-02-21 20:00:00+00:00,38122.64,38435.21,36811.44,37027.25,112.431058
2022-02-22 00:00:00+00:00,37035.04,37445.47,36353.07,36585.11,73.372093
2022-02-22 04:00:00+00:00,36600.0,37235.57,36529.89,36771.18,49.857196
2022-02-22 08:00:00+00:00,36774.08,37864.01,36736.57,37681.59,38.809976
2022-02-22 12:00:00+00:00,37469.95,38300.0,37274.78,37736.53,67.731374
2022-02-22 16:00:00+00:00,37773.7,38167.63,37394.74,38064.55,52.684597
2022-02-22 20:00:00+00:00,38092.68,38414.17,37768.06,38211.48,30.69931
2022-02-23 00:00:00+00:00,38239.0,38345.78,37542.26,37688.4,22.827215
2022-02-23 04:00:00+00:00,37767.99,38209.25,37767.99,38150.24,12.478943
2022-02-23 08:00:00+00:00,38149.68,39117.22,38094.73,38767.54,56.131517
2022-02-23 12:00:00+00:00,38810.94,39237.59,38457.4,38485.3,28.509383
2022-02-23 16:00:00+00:00,38523.71,38769.4,37539.54,37610.13,30.869581
2022-02-23 20:00:00+00:00,37613.1,37798.35,37062.43,37202.52,33.759117
2022-02-24 00:00:00+00:00,37225.4,37398.4,34751.09,34934.0,134.457282
2022-02-24 04:00:00+00:00,34929.23,35486.77,34316.84,35297.88,130.838748
2022-02-24 08:00:00+00:00,35298.39,35868.16,34835.23,35442.05,94.560476
2022-02-24 12:00:00+00:00,35442.72,36116.99,35069.35,35905.49,80.077649
2022-02-24 16:00:00+00:00,35905.49,37357.09,35768.56,37338.42,123.946122
2022-02-24 20:00:00+00:00,37305.42,39788.79,37285.88,38297.1,224.936492
2022-02-25 00:00:00+00:00,38330.65,39011.09,38152.88,38918.67,32.729538
2022-02-25 04:00:00+00:00,38926.53,38926.53,38311.37,38475.18,17.483295
2022-02-25 08:00:00+00:00,38417.61,38874.23,38013.13,38766.72,37.858484
